double_matchings,bits_recovered,bits,%
57.0,396.0,1012.0,0.391304347826087
69.0,1294.0,2318.0,0.5582398619499569
11.0,18.0,34.0,0.5294117647058824
14.0,40.0,56.0,0.7142857142857143
85.0,572.0,2012.0,0.28429423459244535
50.0,424.0,808.0,0.5247524752475248
50.0,310.0,856.0,0.3621495327102804
3.0,2.0,4.0,0.5
57.0,674.0,1180.0,0.5711864406779661
26.0,46.0,202.0,0.22772277227722773
71.0,962.0,1832.0,0.5251091703056768
89.0,996.0,2842.0,0.35045742434905
96.0,1666.0,4138.0,0.402609956500725
58.0,826.0,1468.0,0.5626702997275205
19.0,22.0,72.0,0.3055555555555556
13.0,24.0,72.0,0.3333333333333333
43.0,422.0,766.0,0.5509138381201044
74.0,854.0,1998.0,0.42742742742742745
9.0,10.0,42.0,0.23809523809523808
106.0,2174.0,4234.0,0.5134624468587624
84.0,856.0,2468.0,0.34683954619124796
82.0,1092.0,2460.0,0.44390243902439025
82.0,1080.0,2308.0,0.4679376083188908
88.0,918.0,2982.0,0.30784708249496984
98.0,1282.0,3112.0,0.4119537275064267
21.0,30.0,104.0,0.28846153846153844
110.0,1618.0,4756.0,0.340201850294365
9.0,18.0,38.0,0.47368421052631576
98.0,1510.0,2812.0,0.5369843527738265
117.0,2182.0,4798.0,0.45477282200917046
80.0,746.0,2474.0,0.301535974130962
77.0,662.0,2182.0,0.30339138405132904
114.0,2388.0,4580.0,0.5213973799126638
62.0,636.0,1386.0,0.4588744588744589
15.0,10.0,76.0,0.13157894736842105
60.0,412.0,1000.0,0.412
42.0,250.0,682.0,0.36656891495601174
10.0,4.0,32.0,0.125
65.0,728.0,1660.0,0.43855421686746987
89.0,1412.0,2806.0,0.5032074126870991
18.0,32.0,164.0,0.1951219512195122
94.0,1528.0,3838.0,0.39812402292860866
104.0,1594.0,3548.0,0.4492671927846674
83.0,1720.0,3320.0,0.5180722891566265
15.0,32.0,82.0,0.3902439024390244
85.0,1266.0,2376.0,0.5328282828282829
83.0,1240.0,2806.0,0.4419101924447612
34.0,124.0,414.0,0.2995169082125604
74.0,808.0,2268.0,0.3562610229276896
54.0,430.0,1050.0,0.4095238095238095
84.0,1534.0,3064.0,0.5006527415143603
48.0,480.0,1000.0,0.48
106.0,1718.0,4048.0,0.4244071146245059
75.0,868.0,2066.0,0.42013552758954503
56.0,672.0,1270.0,0.5291338582677165
85.0,1422.0,3132.0,0.4540229885057471
14.0,70.0,82.0,0.8536585365853658
70.0,858.0,1948.0,0.4404517453798768
21.0,100.0,118.0,0.847457627118644
69.0,412.0,1536.0,0.2682291666666667
22.0,58.0,106.0,0.5471698113207547
80.0,1572.0,2878.0,0.5462126476719944
53.0,232.0,962.0,0.24116424116424118
49.0,364.0,918.0,0.39651416122004357
82.0,1540.0,2662.0,0.5785123966942148
17.0,52.0,148.0,0.35135135135135137
27.0,70.0,236.0,0.2966101694915254
54.0,388.0,766.0,0.5065274151436031
