double_matchings,bits_recovered,bits,%
21.0,1209.0,1209.0,1.0
15.0,456.0,456.0,1.0
15.0,327.0,444.0,0.7364864864864865
16.0,495.0,531.0,0.9322033898305084
16.0,624.0,624.0,1.0
16.0,504.0,561.0,0.8983957219251337
22.0,1380.0,1380.0,1.0
13.0,222.0,222.0,1.0
19.0,1008.0,1008.0,1.0
18.0,348.0,450.0,0.7733333333333333
17.0,132.0,300.0,0.44
18.0,792.0,792.0,1.0
17.0,717.0,717.0,1.0
13.0,99.0,213.0,0.4647887323943662
15.0,462.0,462.0,1.0
18.0,669.0,669.0,1.0
20.0,1080.0,1080.0,1.0
15.0,396.0,396.0,1.0
11.0,168.0,168.0,1.0
15.0,267.0,324.0,0.8240740740740741
18.0,798.0,798.0,1.0
15.0,240.0,288.0,0.8333333333333334
17.0,786.0,786.0,1.0
14.0,330.0,330.0,1.0
13.0,189.0,303.0,0.6237623762376238
12.0,258.0,258.0,1.0
15.0,393.0,393.0,1.0
18.0,870.0,870.0,1.0
14.0,381.0,381.0,1.0
16.0,522.0,522.0,1.0
19.0,1302.0,1302.0,1.0
15.0,450.0,450.0,1.0
18.0,408.0,408.0,1.0
17.0,588.0,588.0,1.0
16.0,444.0,444.0,1.0
17.0,558.0,558.0,1.0
17.0,567.0,567.0,1.0
20.0,1083.0,1083.0,1.0
12.0,237.0,237.0,1.0
12.0,213.0,246.0,0.8658536585365854
17.0,570.0,618.0,0.9223300970873788
15.0,384.0,384.0,1.0
15.0,291.0,387.0,0.751937984496124
20.0,987.0,987.0,1.0
19.0,897.0,897.0,1.0
20.0,864.0,924.0,0.935064935064935
18.0,636.0,675.0,0.9422222222222222
15.0,192.0,270.0,0.7111111111111111
16.0,435.0,435.0,1.0
18.0,753.0,753.0,1.0
22.0,1236.0,1236.0,1.0
15.0,351.0,351.0,1.0
18.0,777.0,777.0,1.0
15.0,165.0,357.0,0.4621848739495798
15.0,408.0,483.0,0.84472049689441
16.0,492.0,492.0,1.0
15.0,402.0,402.0,1.0
15.0,468.0,468.0,1.0
19.0,942.0,942.0,1.0
13.0,363.0,363.0,1.0
13.0,246.0,318.0,0.7735849056603774
18.0,612.0,612.0,1.0
18.0,408.0,408.0,1.0
17.0,936.0,936.0,1.0
15.0,405.0,405.0,1.0
15.0,378.0,399.0,0.9473684210526316
23.0,1659.0,1659.0,1.0
18.0,507.0,507.0,1.0
15.0,0.0,357.0,0.0
18.0,666.0,666.0,1.0
14.0,279.0,372.0,0.75
14.0,426.0,441.0,0.9659863945578232
17.0,612.0,612.0,1.0
20.0,1125.0,1125.0,1.0
21.0,1332.0,1332.0,1.0
20.0,1116.0,1116.0,1.0
13.0,327.0,327.0,1.0
16.0,462.0,477.0,0.9685534591194968
15.0,309.0,450.0,0.6866666666666666
13.0,0.0,228.0,0.0
11.0,129.0,144.0,0.8958333333333334
23.0,1644.0,1644.0,1.0
13.0,318.0,318.0,1.0
14.0,399.0,399.0,1.0
13.0,0.0,246.0,0.0
17.0,558.0,558.0,1.0
19.0,672.0,672.0,1.0
16.0,477.0,477.0,1.0
19.0,987.0,987.0,1.0
17.0,780.0,780.0,1.0
24.0,1536.0,1536.0,1.0
19.0,918.0,918.0,1.0
13.0,234.0,234.0,1.0
17.0,708.0,708.0,1.0
19.0,804.0,879.0,0.9146757679180888
22.0,1569.0,1569.0,1.0
21.0,1149.0,1149.0,1.0
22.0,471.0,1047.0,0.4498567335243553
16.0,456.0,456.0,1.0
16.0,507.0,522.0,0.971264367816092
