double_matchings,bits_recovered,bits,%,time
18.0,297.0,381.0,0.7795275590551181,0.4706625938415527
124.0,244728.0,244728.0,1.0,3300.5124402046204
73.0,45864.0,45864.0,1.0,83.63562321662903
61.0,27492.0,27492.0,1.0,32.51186227798462
48.0,15189.0,15189.0,1.0,10.89571738243103
38.0,6675.0,6675.0,1.0,2.627631664276123
28.0,2985.0,2985.0,1.0,1.262418508529663
52.0,21324.0,21324.0,1.0,18.95432996749878
104.0,145362.0,145362.0,1.0,886.7505898475647
50.0,17544.0,17544.0,1.0,12.386731624603271
45.0,11994.0,11994.0,1.0,5.9111433029174805
74.0,49737.0,49737.0,1.0,83.4539623260498
17.0,489.0,489.0,1.0,0.5581631660461426
104.0,141414.0,141414.0,1.0,801.4139904975891
99.0,114006.0,114006.0,1.0,511.305677652359
6.0,0.0,9.0,0.0,0.1559834480285644
44.0,9579.0,9579.0,1.0,4.536543846130371
121.0,228024.0,228024.0,1.0,2050.8940947055817
93.0,108156.0,108156.0,1.0,453.9652669429779
84.0,70833.0,70833.0,1.0,185.4415545463562
41.0,8196.0,8196.0,1.0,3.496603012084961
8.0,66.0,66.0,1.0,0.1282050609588623
109.0,193773.0,193773.0,1.0,1474.6675612926483
43.0,8298.0,8298.0,1.0,3.142246961593628
117.0,191805.0,191805.0,1.0,1497.4766228199005
106.0,152439.0,152439.0,1.0,896.0517194271088
96.0,127260.0,127260.0,1.0,636.571611404419
69.0,43260.0,43260.0,1.0,69.58477902412415
109.0,148953.0,148953.0,1.0,813.7445394992828
93.0,113856.0,113856.0,1.0,486.4258394241333
111.0,185064.0,185064.0,1.0,1385.9515907764437
120.0,223470.0,223470.0,1.0,2036.8492846488955
113.0,191475.0,191475.0,1.0,1543.7235808372498
107.0,161751.0,161751.0,1.0,1014.4450740814208
109.0,178311.0,178311.0,1.0,1300.754780769348
49.0,12933.0,12933.0,1.0,7.322315216064453
86.0,78825.0,78825.0,1.0,232.89719080924988
7.0,0.0,24.0,0.0,0.286543607711792
63.0,30552.0,30552.0,1.0,36.43419623374939
105.0,153087.0,153087.0,1.0,945.6964173316956
64.0,29250.0,29250.0,1.0,33.73226571083069
110.0,135924.0,135924.0,1.0,717.0834317207336
106.0,159870.0,159870.0,1.0,990.845948457718
76.0,67638.0,67638.0,1.0,173.66261339187622
80.0,70698.0,70698.0,1.0,200.14778208732605
37.0,7734.0,7734.0,1.0,3.155091047286988
64.0,36324.0,36324.0,1.0,48.36630129814148
55.0,18768.0,18768.0,1.0,12.87611722946167
51.0,17028.0,17028.0,1.0,11.748283386230469
50.0,15807.0,15807.0,1.0,8.520782947540283
121.0,245448.0,245448.0,1.0,2445.0506341457367
18.0,612.0,633.0,0.966824644549763,0.518409252166748
94.0,120552.0,120552.0,1.0,556.0345811843872
56.0,25296.0,25296.0,1.0,23.65751528739929
34.0,4191.0,4191.0,1.0,1.5177443027496338
17.0,651.0,651.0,1.0,0.5852372646331787
105.0,158514.0,158514.0,1.0,966.3340158462524
119.0,243054.0,243054.0,1.0,2468.762716770172
39.0,7959.0,7959.0,1.0,3.952312707901001
46.0,9312.0,9312.0,1.0,5.359046936035156
104.0,138825.0,138825.0,1.0,781.6382365226746
83.0,75924.0,75924.0,1.0,224.57141017913816
96.0,122817.0,122817.0,1.0,621.1695396900177
15.0,81.0,168.0,0.4821428571428571,0.3837401866912842
55.0,19917.0,19917.0,1.0,15.069928407669067
104.0,154716.0,154716.0,1.0,1010.7378692626952
49.0,15537.0,15537.0,1.0,10.267129182815552
83.0,68232.0,68232.0,1.0,194.32154369354248
66.0,39729.0,39729.0,1.0,92.52843856811523
30.0,3957.0,3957.0,1.0,1.864428758621216
82.0,72075.0,72075.0,1.0,205.59886479377747
10.0,0.0,93.0,0.0,0.3446965217590332
92.0,114996.0,114996.0,1.0,544.9531240463257
108.0,159906.0,159906.0,1.0,1095.2942986488342
119.0,229959.0,229959.0,1.0,2258.7072598934174
125.0,253281.0,253281.0,1.0,2764.4426646232605
31.0,3675.0,3675.0,1.0,1.500462293624878
105.0,137538.0,137538.0,1.0,751.848671913147
23.0,1446.0,1446.0,1.0,0.5730881690979004
99.0,132264.0,132264.0,1.0,741.1428248882294
51.0,17313.0,17313.0,1.0,11.61336374282837
118.0,203301.0,203301.0,1.0,1744.4478199481964
7.0,45.0,45.0,1.0,0.2421674728393554
33.0,3681.0,3681.0,1.0,1.2276620864868164
45.0,10422.0,10422.0,1.0,5.088715553283691
69.0,35694.0,35694.0,1.0,47.91280961036682
52.0,16896.0,16896.0,1.0,11.552516222000122
37.0,5382.0,5382.0,1.0,2.306689739227295
105.0,142011.0,142011.0,1.0,831.4677619934082
54.0,20403.0,20403.0,1.0,17.317076921463013
120.0,223335.0,223335.0,1.0,2121.8072509765625
65.0,26913.0,26913.0,1.0,29.957876443862915
75.0,48999.0,48999.0,1.0,87.60238003730774
107.0,152046.0,152046.0,1.0,904.78178691864
17.0,411.0,411.0,1.0,0.375068187713623
32.0,3507.0,3507.0,1.0,1.550546407699585
113.0,199887.0,199887.0,1.0,1614.24218916893
12.0,228.0,249.0,0.9156626506024096,0.4842596054077148
42.0,9528.0,9528.0,1.0,4.5465357303619385
22.0,1296.0,1296.0,1.0,0.7144582271575928
72.0,47733.0,47733.0,1.0,85.8772885799408
18.0,837.0,837.0,1.0,0.6012508869171143
40.0,8283.0,8283.0,1.0,3.720850706100464
12.0,261.0,261.0,1.0,0.427947998046875
42.0,7260.0,7260.0,1.0,2.9213054180145264
55.0,25632.0,25632.0,1.0,26.80181670188904
34.0,6570.0,6570.0,1.0,2.257660150527954
103.0,130671.0,130671.0,1.0,668.0567061901093
136.0,302976.0,302976.0,1.0,4167.2447946071625
108.0,175068.0,175068.0,1.0,1282.8372168540957
54.0,16725.0,16725.0,1.0,11.169285774230955
26.0,2604.0,2604.0,1.0,0.8784973621368408
25.0,2130.0,2130.0,1.0,0.8885166645050049
98.0,128694.0,128694.0,1.0,681.1802568435669
78.0,67812.0,67812.0,1.0,179.46249151229858
32.0,4413.0,4413.0,1.0,1.7888813018798828
75.0,55026.0,55026.0,1.0,116.63363122940063
38.0,5439.0,5439.0,1.0,1.793989896774292
91.0,101025.0,101025.0,1.0,401.1155223846436
115.0,182988.0,182988.0,1.0,1554.0549473762512
107.0,167145.0,167145.0,1.0,1265.4388074874878
7.0,0.0,18.0,0.0,0.2640643119812011
115.0,198432.0,198432.0,1.0,1667.1465282440186
40.0,8088.0,8088.0,1.0,3.5114688873291016
100.0,123891.0,123891.0,1.0,670.4493432044983
93.0,111729.0,111729.0,1.0,481.5822823047638
96.0,123228.0,123228.0,1.0,553.5183362960815
107.0,158550.0,158550.0,1.0,1110.77894282341
115.0,198222.0,198222.0,1.0,1661.597927570343
96.0,104304.0,104304.0,1.0,421.4592044353485
38.0,6540.0,6540.0,1.0,2.5978922843933105
106.0,138375.0,138375.0,1.0,768.5681290626526
38.0,8139.0,8139.0,1.0,3.3701183795928955
22.0,1035.0,1035.0,1.0,0.6004190444946289
15.0,411.0,426.0,0.9647887323943662,0.4912919998168945
43.0,10476.0,10476.0,1.0,5.5612664222717285
29.0,2034.0,2034.0,1.0,1.0042612552642822
105.0,147237.0,147237.0,1.0,955.2619216442108
64.0,33402.0,33402.0,1.0,38.3111310005188
88.0,83694.0,83694.0,1.0,294.13488841056824
124.0,232146.0,232146.0,1.0,2396.407888412476
89.0,88158.0,88158.0,1.0,339.77272391319275
83.0,80925.0,80925.0,1.0,275.6814343929291
26.0,1710.0,1710.0,1.0,0.9005634784698486
112.0,180354.0,180354.0,1.0,1558.145619392395
122.0,233556.0,233556.0,1.0,2434.8714480400085
103.0,152703.0,152703.0,1.0,888.3623740673065
108.0,162156.0,162156.0,1.0,1102.0966272354126
126.0,247929.0,247929.0,1.0,2548.549721956253
118.0,176322.0,176322.0,1.0,1272.3118348121643
119.0,249048.0,249048.0,1.0,2680.7156665325165
129.0,297417.0,297417.0,1.0,3874.041193723679
126.0,268533.0,268533.0,1.0,3154.501850128174
125.0,256122.0,256122.0,1.0,2995.0848484039307
117.0,199059.0,199059.0,1.0,1663.047652244568
121.0,201561.0,201561.0,1.0,1801.699818611145
111.0,169494.0,169494.0,1.0,1231.119627714157
136.0,334644.0,334644.0,1.0,5022.557788133621
119.0,216114.0,216114.0,1.0,2045.6904051303864
124.0,243024.0,243024.0,1.0,2709.3591289520264
127.0,281598.0,281598.0,1.0,3530.0807988643646
103.0,152025.0,152025.0,1.0,975.1083872318268
134.0,305241.0,305241.0,1.0,4323.193552732468
131.0,254409.0,254409.0,1.0,2963.782123565674
116.0,210696.0,210696.0,1.0,1974.8356685638428
115.0,191676.0,191676.0,1.0,1600.472357749939
127.0,233169.0,233169.0,1.0,2651.658131361008
110.0,196176.0,196176.0,1.0,1707.453306913376
96.0,118692.0,118692.0,1.0,681.3605306148529
77.0,55470.0,55470.0,1.0,131.3288004398346
76.0,48813.0,48813.0,1.0,98.38177752494812
27.0,2250.0,2250.0,1.0,0.8773064613342285
56.0,23355.0,23355.0,1.0,23.120270252227783
80.0,76149.0,76149.0,1.0,244.75005722045896
50.0,13380.0,13380.0,1.0,8.711205005645752
87.0,98706.0,98706.0,1.0,404.5385046005249
38.0,6981.0,6981.0,1.0,2.85988187789917
83.0,65556.0,65556.0,1.0,159.4901087284088
22.0,963.0,963.0,1.0,0.8111646175384521
113.0,193866.0,193866.0,1.0,1666.147428035736
89.0,100947.0,100947.0,1.0,420.3804521560669
125.0,263178.0,263178.0,1.0,3260.189450979233
87.0,87075.0,87075.0,1.0,328.27396297454834
31.0,3453.0,3453.0,1.0,1.2752366065979004
23.0,1782.0,1782.0,1.0,0.6369845867156982
87.0,85521.0,85521.0,1.0,275.7633447647095
123.0,220848.0,220848.0,1.0,2192.794941663742
75.0,56829.0,56829.0,1.0,138.0537071228027
75.0,51117.0,51117.0,1.0,104.59719634056091
73.0,42456.0,42456.0,1.0,74.21641135215759
78.0,54450.0,54450.0,1.0,127.30352091789246
19.0,714.0,714.0,1.0,0.5194621086120605
62.0,27276.0,27276.0,1.0,33.03961706161499
71.0,50202.0,50202.0,1.0,110.24372720718384
27.0,2025.0,2025.0,1.0,0.8952484130859375
87.0,88080.0,88080.0,1.0,308.63894629478455
121.0,228048.0,228048.0,1.0,2514.7662160396576
100.0,149664.0,149664.0,1.0,989.095873594284
95.0,109317.0,109317.0,1.0,522.3250637054443
74.0,59505.0,59505.0,1.0,151.5750389099121
101.0,151602.0,151602.0,1.0,993.3239510059356
18.0,600.0,600.0,1.0,0.4432892799377441
119.0,210687.0,210687.0,1.0,1949.9191026687624
14.0,327.0,327.0,1.0,0.4523212909698486
78.0,60870.0,60870.0,1.0,156.71281480789185
60.0,29973.0,29973.0,1.0,38.27378702163696
115.0,207651.0,207651.0,1.0,1900.2046482563017
85.0,76713.0,76713.0,1.0,242.4185607433319
6.0,0.0,18.0,0.0,0.1800501346588134
96.0,129351.0,129351.0,1.0,679.14067029953
25.0,1812.0,1812.0,1.0,0.7764344215393066
9.0,60.0,60.0,1.0,0.2841546535491943
48.0,14673.0,14673.0,1.0,9.375897884368896
40.0,6018.0,6018.0,1.0,2.6268093585968018
31.0,3420.0,3420.0,1.0,1.352790355682373
8.0,36.0,36.0,1.0,0.340489387512207
68.0,41058.0,41058.0,1.0,68.98709273338318
28.0,3090.0,3090.0,1.0,1.2206251621246338
139.0,338262.0,338262.0,1.0,4957.843039274216
129.0,305640.0,305640.0,1.0,4522.534020662308
62.0,30498.0,30498.0,1.0,39.10255312919617
112.0,164787.0,164787.0,1.0,1117.6241176128387
15.0,369.0,369.0,1.0,0.4926416873931885
18.0,882.0,882.0,1.0,0.4271118640899658
128.0,261780.0,261780.0,1.0,2938.5578820705414
10.0,72.0,99.0,0.7272727272727273,0.2714886665344238
76.0,60339.0,60339.0,1.0,148.0889129638672
60.0,21525.0,21525.0,1.0,16.326523065567017
34.0,3924.0,3924.0,1.0,1.6498799324035645
75.0,54723.0,54723.0,1.0,116.85489702224731
29.0,2538.0,2538.0,1.0,1.1967482566833496
75.0,52191.0,52191.0,1.0,109.99577331542967
125.0,243381.0,243381.0,1.0,2578.2828392982483
36.0,6165.0,6165.0,1.0,2.63746976852417
9.0,0.0,30.0,0.0,0.247178316116333
