double_matchings,bits_recovered,bits,%,time
42.0,8343.0,8343.0,1.0,4.143841743469238
40.0,8397.0,8397.0,1.0,3.7161202430725098
98.0,131355.0,131355.0,1.0,653.7576725482941
37.0,8589.0,8589.0,1.0,3.754761695861816
114.0,209127.0,209127.0,1.0,1629.1362602710724
25.0,2469.0,2469.0,1.0,1.1260855197906494
64.0,34092.0,34092.0,1.0,45.72026228904724
134.0,312783.0,312783.0,1.0,4176.856421470642
49.0,15486.0,15486.0,1.0,11.829768419265749
109.0,195669.0,195669.0,1.0,1304.999397277832
17.0,357.0,357.0,1.0,0.5115504264831543
72.0,55572.0,55572.0,1.0,113.47618985176086
131.0,342438.0,342438.0,1.0,4204.803424358368
54.0,22413.0,22413.0,1.0,19.857357501983643
17.0,579.0,615.0,0.9414634146341464,0.467667818069458
31.0,4398.0,4398.0,1.0,1.410949945449829
125.0,271689.0,271689.0,1.0,2920.5524451732635
121.0,212481.0,212481.0,1.0,1762.3326926231384
22.0,1338.0,1338.0,1.0,0.6487400531768799
84.0,75237.0,75237.0,1.0,235.3481562137604
30.0,4116.0,4116.0,1.0,1.4810268878936768
30.0,3003.0,3012.0,0.9970119521912352,1.1527132987976074
61.0,34962.0,34962.0,1.0,49.80109357833862
38.0,7383.0,7383.0,1.0,3.0385608673095703
9.0,27.0,45.0,0.6,0.2300889492034912
47.0,11409.0,11409.0,1.0,6.510885953903198
97.0,117120.0,117120.0,1.0,494.0775194168091
88.0,92670.0,92670.0,1.0,337.70025658607483
65.0,34629.0,34629.0,1.0,47.02442908287048
122.0,242601.0,242601.0,1.0,2226.3046429157257
108.0,161571.0,161571.0,1.0,841.8194346427917
112.0,187842.0,187842.0,1.0,1351.5621073246002
34.0,4971.0,4971.0,1.0,2.039714097976685
10.0,99.0,99.0,1.0,0.2806112766265869
111.0,198537.0,198537.0,1.0,1562.627661705017
138.0,371193.0,371193.0,1.0,5745.776076555252
43.0,9834.0,9834.0,1.0,5.786123037338257
90.0,81639.0,81639.0,1.0,238.3487772941589
53.0,21456.0,21456.0,1.0,19.21968531608581
29.0,4374.0,4374.0,1.0,1.2863359451293943
40.0,7326.0,7326.0,1.0,4.11745810508728
112.0,198546.0,198546.0,1.0,1472.305016040802
128.0,316059.0,316059.0,1.0,3676.605799198151
100.0,138786.0,138786.0,1.0,709.6162402629852
100.0,133230.0,133230.0,1.0,703.2210290431976
97.0,125988.0,125988.0,1.0,570.6148791313171
18.0,501.0,501.0,1.0,0.633347749710083
19.0,975.0,975.0,1.0,0.5753462314605713
107.0,180957.0,180957.0,1.0,1254.4212245941162
111.0,186396.0,186396.0,1.0,1224.2921969890594
114.0,188961.0,188961.0,1.0,1909.1465001106264
65.0,31023.0,31023.0,1.0,53.13867449760437
103.0,158787.0,158787.0,1.0,917.1148085594176
46.0,13509.0,13509.0,1.0,9.330052375793455
100.0,130620.0,130620.0,1.0,872.2486453056335
48.0,16191.0,16191.0,1.0,11.248331308364868
11.0,150.0,150.0,1.0,0.3488302230834961
50.0,15798.0,15798.0,1.0,11.228240251541138
105.0,161094.0,161094.0,1.0,1161.8500702381134
91.0,86187.0,86187.0,1.0,303.53063774108887
36.0,5868.0,5868.0,1.0,2.302595615386963
26.0,1650.0,1650.0,1.0,0.8294079303741455
120.0,228531.0,228531.0,1.0,1880.4458315372467
56.0,26883.0,26883.0,1.0,26.79580545425415
88.0,105714.0,105714.0,1.0,329.1288559436798
113.0,210150.0,210150.0,1.0,1535.3116145133972
33.0,5235.0,5235.0,1.0,2.1169352531433105
61.0,29319.0,29319.0,1.0,35.58178782463074
15.0,348.0,348.0,1.0,0.5135228633880615
55.0,24087.0,24087.0,1.0,22.037035703659058
45.0,11604.0,11604.0,1.0,7.285864353179932
4.0,9.0,9.0,1.0,0.1954636573791504
117.0,234999.0,234999.0,1.0,1738.9470100402832
39.0,7128.0,7128.0,1.0,3.0637905597686768
114.0,204780.0,204780.0,1.0,1588.6805243492126
94.0,103023.0,103023.0,1.0,489.4579403400421
47.0,13011.0,13011.0,1.0,8.061653137207031
31.0,4944.0,4944.0,1.0,1.5514070987701416
39.0,8673.0,8673.0,1.0,3.9651942253112793
44.0,10926.0,10926.0,1.0,7.13765811920166
13.0,276.0,276.0,1.0,0.4290521144866943
11.0,120.0,132.0,0.9090909090909092,0.216642141342163
146.0,441858.0,441858.0,1.0,7313.708556175232
59.0,23838.0,23838.0,1.0,31.390872955322266
4.0,0.0,3.0,0.0,0.1761369705200195
49.0,18222.0,18222.0,1.0,13.7890625
105.0,139566.0,139566.0,1.0,965.0984842777252
62.0,35664.0,35664.0,1.0,53.78033638000488
104.0,163434.0,163434.0,1.0,1068.3726923465729
90.0,89874.0,89874.0,1.0,401.3046295642853
125.0,267183.0,267183.0,1.0,3918.009970188141
7.0,33.0,33.0,1.0,0.3147249221801758
24.0,1959.0,1959.0,1.0,0.9871249198913574
89.0,97104.0,97104.0,1.0,345.5288736820221
78.0,58056.0,58056.0,1.0,144.6458649635315
120.0,232575.0,232575.0,1.0,2266.3207371234894
37.0,7161.0,7161.0,1.0,3.2036378383636475
53.0,19638.0,19638.0,1.0,17.533055782318115
83.0,81024.0,81024.0,1.0,211.97535061836243
70.0,50619.0,50619.0,1.0,85.34997177124023
103.0,140574.0,140574.0,1.0,743.8466477394104
30.0,3810.0,3810.0,1.0,1.3083794116973877
23.0,1425.0,1425.0,1.0,0.7596790790557861
124.0,267750.0,267750.0,1.0,2582.4319117069244
104.0,150648.0,150648.0,1.0,898.6695334911346
119.0,232569.0,232569.0,1.0,2016.5384407043457
118.0,211560.0,211560.0,1.0,1778.4138474464417
78.0,63477.0,63477.0,1.0,192.49694895744324
82.0,77166.0,77166.0,1.0,222.4740879535675
59.0,25923.0,25923.0,1.0,28.1858012676239
19.0,933.0,936.0,0.9967948717948718,0.7436740398406982
75.0,64116.0,64116.0,1.0,154.21717357635498
26.0,2451.0,2451.0,1.0,1.07322359085083
38.0,7305.0,7305.0,1.0,3.3375492095947266
135.0,347607.0,347607.0,1.0,4092.282190322876
33.0,4932.0,4932.0,1.0,2.204774618148804
98.0,127080.0,127080.0,1.0,759.1627464294434
26.0,2112.0,2112.0,1.0,0.84256911277771
85.0,84396.0,84396.0,1.0,341.8060977458954
50.0,11508.0,11508.0,1.0,7.001562118530273
96.0,111498.0,111498.0,1.0,545.2153472900391
105.0,145746.0,145746.0,1.0,810.3371987342834
94.0,116931.0,116931.0,1.0,446.56397104263306
79.0,51261.0,51261.0,1.0,139.08016109466553
99.0,128355.0,128355.0,1.0,629.0968039035797
60.0,30315.0,30315.0,1.0,39.46689772605896
63.0,33330.0,33330.0,1.0,50.33764004707336
51.0,16797.0,16797.0,1.0,13.10791802406311
16.0,525.0,525.0,1.0,0.3709025382995605
132.0,331638.0,331638.0,1.0,4122.514224529266
7.0,24.0,27.0,0.8888888888888888,0.1607520580291748
73.0,55011.0,55011.0,1.0,100.00319504737854
92.0,114714.0,114714.0,1.0,442.6015567779541
59.0,32529.0,32529.0,1.0,38.862433195114136
98.0,122268.0,122268.0,1.0,686.5683157444
41.0,9900.0,9900.0,1.0,4.545545339584351
110.0,211929.0,211929.0,1.0,1471.1104612350464
24.0,1128.0,1128.0,1.0,0.8811624050140381
45.0,10998.0,10998.0,1.0,5.3481035232543945
114.0,207912.0,207912.0,1.0,1307.3200461864471
48.0,13941.0,13941.0,1.0,8.03286862373352
39.0,7947.0,7947.0,1.0,3.329464197158813
61.0,29037.0,29037.0,1.0,38.74296689033508
37.0,5757.0,5757.0,1.0,2.2455551624298096
122.0,240189.0,240189.0,1.0,2301.698784828186
71.0,39993.0,39993.0,1.0,73.16747856140137
120.0,226809.0,226809.0,1.0,1978.311129570008
83.0,86634.0,86634.0,1.0,295.0035455226898
25.0,1107.0,1107.0,1.0,0.9050533771514891
22.0,1509.0,1509.0,1.0,0.7124085426330566
48.0,13938.0,13938.0,1.0,9.488601922988892
39.0,8439.0,8439.0,1.0,3.5323235988616943
75.0,58074.0,58074.0,1.0,122.2353024482727
17.0,252.0,276.0,0.9130434782608696,0.492551326751709
74.0,45915.0,45915.0,1.0,92.47046661376952
69.0,49953.0,49953.0,1.0,79.80738973617554
4.0,0.0,6.0,0.0,0.1111395359039306
57.0,26994.0,26994.0,1.0,28.513784646987915
18.0,693.0,693.0,1.0,0.4539859294891357
130.0,269610.0,269610.0,1.0,3415.628224134445
21.0,1137.0,1137.0,1.0,0.5807194709777832
91.0,100734.0,100734.0,1.0,437.8468482494354
64.0,37854.0,37854.0,1.0,59.61893057823181
106.0,162492.0,162492.0,1.0,1159.5675666332245
117.0,215532.0,215532.0,1.0,2146.475645542145
33.0,3459.0,3459.0,1.0,1.4518394470214844
20.0,1050.0,1050.0,1.0,0.7020447254180908
27.0,3432.0,3432.0,1.0,1.126281499862671
49.0,15153.0,15153.0,1.0,12.031411170959473
46.0,10197.0,10197.0,1.0,5.980407238006592
43.0,10329.0,10329.0,1.0,5.754236936569214
113.0,193821.0,193821.0,1.0,1306.0885634422302
62.0,33657.0,33657.0,1.0,44.95725226402283
119.0,224904.0,224904.0,1.0,2148.197879552841
22.0,1590.0,1590.0,1.0,0.7045748233795166
123.0,261351.0,261351.0,1.0,2439.028658628464
15.0,234.0,234.0,1.0,0.4315986633300781
113.0,222645.0,222645.0,1.0,2018.8527488708496
35.0,6168.0,6168.0,1.0,2.3063437938690186
89.0,105267.0,105267.0,1.0,432.9186892509461
25.0,1836.0,1836.0,1.0,0.7952542304992676
27.0,2997.0,2997.0,1.0,1.2693510055541992
79.0,66840.0,66840.0,1.0,160.34372353553772
18.0,786.0,786.0,1.0,0.928809642791748
133.0,344196.0,344196.0,1.0,4249.316065073013
10.0,87.0,99.0,0.8787878787878788,0.1986312866210937
